label,text
happiness,同学Y大学刚毕业就即刻结婚生女，现在女儿已经五年级了，出落地亭亭玉立，温婉娴静，标准的小美人一个，看着她们母女亲昵的样子，好生羡煞俺们生儿子的妈妈了！
disgust,无主客：理论太多，实践太少。
disgust,学了就忘，考了就放，一用就慌，毕业就晃！
sadness,唉，教育，政府，我们，钱，生活……
sadness,呜哇~帅哥就扯着嗓子在那儿喊我，还被他看见了我的糗样儿~不过，帅哥，你的发型也够二的呀，电脑坏了也够倒霉~啊哈！
surprise,回家路上，看到物业小哥拖着一个豁大的怪异物体，凑上去一看，我靠，是一个蘑菇！
surprise,我想象着住在楼下不知是男是女的那位哥们，每天拿着钉书机吭哧吭哧钉杯子的画面.....
disgust,回复@我爱马嘟嘟:你祖爷爷。
like,希望大家去天水看看，那里人纯朴性格很感人。
sadness,再去寄存手提箱，再坐小巴出境到深圳，采集了u一堆apple用品，回karen家，我好困啊[泪]累的毛都飞起来了
sadness,刚刚去刮痧了，这可是我的第一次，因为最近总感觉身体像发烧似的烫，就特地去散散火，谁料，就像遭了降龙十八掌，后背惨不忍睹啊。
happiness,不过现在倒是感觉轻松许多啊。
anger,真是够讨厌扫兴的！
disgust,很多人放着蛋不吃，整天追究屎，难道你靠吃屎能变
anger,"狗屎的地铁很多线下午才开通,那个线路图又不标清楚兜兜转转两个钟又回到老街搭地铁!"
anger,又碰到一群狗屁领导装逼!
anger,",乘客被拦在外面让领导坐空车!!"
happiness,每次湖南神马的发大水，我都庆幸自己在北京多么的美好啊。
disgust,这不是瞎胡闹么。。。。
surprise,以前吃野菜是为了求生，现在吃野菜是为了养生！
surprise,农村里这这些野菜喂猪，城里卖这些野菜喂人！[酷][酷][酷][酷]
surprise,发现这样真有效果~居然不用化妆品 脸也很软和，怪了！
like,感谢@德思琴熊靖 熊总对@都市105长沙新闻广播 的大力支持！
like,也希望您多多关注我们的节目，多给我们的节目提意见！]
like,来享受节日的幸福，或者，让幸福住进你的心里，祝各位MM三八节快乐！
surprise,大清早的，麻麻把我叫起来，号称买了儿童节礼物给我——瘦腰带！
sadness,[汗][汗][汗]麻麻儿童礼物不是这样滴……
like,一个个伟大的名字，温格，另一个会与这几个伟大的名字联系在一起并永远也不会Gooners遗忘的名字，今夜，希望Gunners为了他们赢下巴萨！
like,（不要喷我，我只是怀念）
anger,都他妈跟你说了别打孩子！！！
anger,考不上大学肿么了！！！
anger,考不上大学就不是你丫生的了吗！！！
anger,别逼老娘发火！！！
disgust,村民说低保都给那些村干部的亲朋好友了。
like,我相信女人的脸上一定笑开了花.......
happiness,哈哈哈！
happiness,别错过今天哦，明天在哄就是假的啊，哈哈哈........
happiness,宝贝儿~过节啦~节日快乐呀~小家伙急急忙忙的上来逗我们开心，你真好。
happiness,再多的不高兴，遇见你也就都消失了~MUA~你真好。
happiness,O(∩_∩)O哈哈~
disgust,我昨天說過不只韓國，中港台以及日本這種現象都是常見，而且還不只演藝圈，連政界、商界，還有公務體系都有。
surprise,鹿鼎记，你真不简单！
fear,然后，我就开始不停问同事沙面怎么走，然后同事说先往2沙岛方向走，然后我开始问2沙岛怎么走，再然后很巧的我的GPS就死机了一直搜不到卫星信号[衰]你们说，领导会不会觉得我是故意的？！
sadness,[泪]
happiness,效果极佳。
sadness,陪我修笔记本电脑的郭爷鼻涕狂流不止，可怜的郭爷伤风感冒了……
sadness,目光呆泄、反应迟钝、四肢无力、就差发烧了，自己还美滋滋的说帅的不行！
sadness,唉……
like,郭爷，答应我以后不许生病！
sadness,主要是我会心疼，知道吗？
like,虽然是老大，可是被弟弟们调侃的时候他总是哈哈的笑着不介意；队里出事，被外界误解，他总是第一个中枪。
like,不管是对后辈还是前辈，见了面都是90度大鞠躬。
like,可是他还是努力的微笑。
like,努力的做自己。
like,这就是我爱的人，利特
like,我超羡慕周亦航他家.
like,他家超有爱~
like,他每天晚上上完晚修之后骑单车回家~然后他爸或者他妈就开部车跟在他后面帮他照亮夜行的路~
like,他家巨有爱~
sadness,每次上QQ时，心里还是期望着你的头像能在我的好友名单里跳动，虽然很多时候你从没有主动和我聊过。
sadness,每次上线都要寻看看你在的分组里头像是否亮着，虽然有很多时候你都隐身，但心里还是满满的期待，每次都会第一时间就去你的空间，看着你更新的状态想入非非。
sadness,这些你都懂吗？
surprise,每天上班都是相同的路，真的想走不一样的路，有一天下很大的雨，要绕路走，结果那天迷了路......
anger,广州的路！[怒骂]
like,上学时读过残雪，去年看到肖全一本摄影集上面残雪的照片，很酷，决定再读。
like,jessture 第一本写真预览图 哎哟 真素 还有写真封面如此销魂的 豹纹封底啊
like,毛毛你真素有文化的哦
disgust,笔者以为，此事原因很多，比如，收入差距问题，社会风气问题，干部作风问题，房价物价问题，等等，多力合一，致使不满增多。
happiness,hard[强][大笑]
disgust,一边说哎呀我来吧我来吧然后一边看着你把钱给了，一边说哎呀我最不喜欢管男人了然后一边迅速的翻一遍男友手机短信，一边说哎呀我一向最尊重女人了然后一边和女人抢公车座位，一边说哎呀我们是最好的朋友然后一边默默的取消对你的关注~~~天下第一贱~~~你身边，有几贱？
fear,昨晚梦到好多高中同学、一个二个的都变得好狰狞的说～
fear,吓死人了。
fear,醒来黑暗处又看到不想看到的东西、看到了odousann、拼命地跑掉…
disgust,吉野家不出意外的果然是丘比特那个转基因大豆油做的千岛酱。
disgust,到处都是转基因，防不胜防啊，昨天也吃了些豆制品。
like,T2日上带的东东到手，开心，最期待的要数欧舒丹蜡菊眼霜了，论坛挺火，跟风买的，不知效果，红石榴系列用过几次了继续屯，嘿嘿[哈哈]
disgust,一直高音在我耳边的喊叫在浩珉拔地而起的出场中突然出现了一声男饭的吼叫。
anger,恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了恨死我了
sadness,杯具呀.
happiness,到家了~~么么?
disgust,活该。。
happiness,付多8元了不起哦~[懒得理你]
surprise,他从来没见她哭过~今天她给他打了个电话，开口说话第一句眼泪哗的一下就下来了，语气也有点哽咽~他吓了一跳~她自己也吓了一跳~
like,虽然不喜欢他，但喜欢听不同类型的歌曲。
like,很多都是他风格的歌曲，但我最喜欢的是《老张的歌》，这是一首叙事的歌曲，简单的风格：吉他+口琴。
like,"饭饭们,哥对我们这么好,大家是不是很感动?"
like,"那我们更要体谅他信任他,"
like,哥对我们好一分，饭饭对哥好十分!
like,陶陶、谢谢你一直都这么帮我、
sadness,要是晚点遇见你就好了、不联系了、
sadness,对不起、对不起、对不起、　
like,很好玩，很励志，~强烈推荐给大家。
happiness,[哈哈]
anger,在当当买书　用网银先把钱给付了　五六天了还没发货…
anger,只是东西居然是坏掉的…
sadness,看来我最近有点背当当→_→
like,柯南迷收图啦！！
disgust,这节目真是猥琐男极品男大集合，怪不得四十岁了还找不到老婆，恶心吧啦死讨厌[鄙视]
like,各位超龄儿童：明天就是六一，祝我们这些表面风光内心彷徨；容颜未老心已沧桑的老中青年六一节快乐！
like,无论时光离去几十年，无论曾经佩戴小红花还是满脸泥巴，无论你是岁数大还是心眼小，超龄儿童们放纵一下吧！
sadness,我第一门语文考完就知道作文好像走题了，于是就是不眠夜啊。。。。
fear,今天考试，我昨天就开始紧张，现在做梦梦到高考还会惊醒，一辈子得噩梦！！！
like,有15G内，赶脚用2个月木问题，起泡超迅猛！
like,就洗了一次没脸夸的花好稻好，但最直观是味道清新泡沫绵密，洗完木有肥皂的干涩[馋嘴]
like,江南的味道我一直向往，不单是小桥流水人家，饭菜也可口，以前创作多于西北干沽之地，生猛腥膻。
like,再次重温外婆母亲的故地，那种细致儒雅体会至深。
sadness,许多往事在眼前一幕一幕，变的那么模糊。
sadness,曾经那么坚信的，那么执著的，一直相信着的，其实什么都没有，什么都不是。
sadness,------ 我们总在重复着一些伤害，没有一个可以躲藏能不被痛找到。
sadness,却还一直傻傻的期待，到失望，再期待，再失望。
surprise,嘛意思啊？
fear,2亿微博用户不会全体中毒吧？
fear,真可怕！！
like,这样宣传比买CCTV的8点广告好值啊！！！
like,我的男神啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊，很美有木有，美爆了有木有，我的雕塑美男啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊[mua] [mua] [mua]
disgust,可我想，我教的就那么点，掌握它就那么难吗？
disgust,学电视的却连基本的技术都不愿意花时间掌握，真是夫复何言！
fear,妈呀 我妈妈刚才说昨天不知前天家这无边跨海大桥撞车了
sadness,在副驾驶的导游屎了 就屎了她一个 25岁 杯具
anger,哼哼，禁止歧视，为毛人家征婚都要温润男纸，对我这种金链汉子根本不予接待，是不是应该要求国家立法干预一下
happiness,生日快乐，买了两套一样的礼物，希望你们都开心。
sadness,[礼物][礼物][礼物]可是事情发生的怎么也开心不起来，让过去的过去的。
happiness,你们要开心哦。
like,[给力][给力]
sadness,任凭思绪在梦，苦，幽，痛的浪峰里跌落与升腾……
sadness,窗外的城市，是因为一个人而存在的城市，遥远，陌生。
sadness,随光影而望去，一种无色透明的蓝色，占领了全部的视觉记忆……
sadness,在音乐的搀扶下，往事前尘缓缓地走来……
anger,他们强拆我的房子没有不和谐，他们在我的食物里下毒没有不和谐，他们欠着我的工钱不给没有不和谐，他们用我的钱买天价酒没有不和谐，他们用我的钱买垃圾国债没有不和谐，如今我把这一切都说出来就成了不和谐。
like,赫宰少时，shinee在排舞，可能是新舞，赫宰犯了小错误，超可爱的
surprise,"看见KRY这图的一瞬间我噗了= =""金钟云你裤子掉哪里去了还有金厉旭..."
